1.38848829976778e-23,1.96361871894599e-23,2.40493162988257e-23,2.77697547191834e-23,3.10475254329147e-23,3.40108554651694e-23,3.67359175611432e-23,3.92723424850993e-23,4.16546038883599e-23,4.39078018300489e-23,4.60508848299249e-23,4.80985740049817e-23,5.0062576288361e-23,5.19523836177402e-23,5.37758187117906e-23,5.55394192290809e-23,5.72487152179468e-23,5.89084339931841e-23,6.05226543748282e-23,6.20949247945625e-23,6.36283551062867e-23,6.51256889210628e-23,6.65893612897462e-23,6.80215452054104e-23,6.94241894652658e-23,7.07990497768767e-23,7.2147714526036e-23,7.3471626285079e-23,7.47720998918746e-23,7.60503377450024e-23,7.73074428217603e-23,7.85444298201528e-23,7.97622347450754e-23,8.09617231962522e-23,8.21436975665639e-23,8.3308903320895e-23,8.44580344951025e-23,8.55917385303293e-23,8.67106205382896e-23,8.78152470773098e-23,8.89061495060124e-23,8.9983826970988e-23,9.10487490761231e-23,9.21013582740875e-23,9.31420720145292e-23,9.41712846785614e-23,9.51893693249649e-23,9.61966792700327e-23,9.71935495200253e-23,9.8180298072703e-23,9.91572271022702e-23,1.00124624040247e-22,1.01082762563227e-22,1.02031903497141e-22,1.02972295646496e-22,1.03904176556057e-22,1.04827773211581e-22,1.05743302685459e-22,1.06650972732469e-22,1.07550982340278e-22,1.0844352223881e-22,1.09328775372194e-22,1.10206917336579e-22,1.11078116786805e-22,1.1194253581458e-22,1.1280033030057e-22,1.13651650242576e-22,1.1449664006174e-22,1.15335438888568e-22,1.16168180830353e-22,1.16994995221473e-22,1.17816006857877e-22,1.18631336216965e-22,1.19441099663951e-22,1.20245409645729e-22,1.21044374873139e-22,1.21838100492469e-22,1.22626688246977e-22,1.23410236629114e-22,1.24188841024108e-22,1.24962593845489e-22,1.25731584663118e-22,1.26495900324197e-22,1.27255625067753e-22,1.28010840632988e-22,1.28761626361928e-22,1.29508059296701e-22,1.30250214271808e-22,1.30988164001678e-22,1.31721979163821e-22,1.32451728477821e-22,1.33177478780445e-22,1.33899295097077e-22,1.34617240709715e-22,1.35331377221714e-22,1.3604176461947e-22,1.36748461331226e-22,1.37451524283151e-22,1.3815100895285e-22,1.38846969420455e-22,1.39539458417411e-22,1.40228527373103e-22,1.4091422645943e-22,1.41596604633427e-22,1.42275709678062e-22,1.42951588241275e-22,1.43624285873369e-22,1.44293847062836e-22,1.44960315270685e-22,1.45623732963366e-22,1.46284141644337e-22,1.4694158188437e-22,1.47596093350629e-22,1.48247714834597e-22,1.48896484278905e-22,1.49542438803111e-22,1.50185614728483e-22,1.50826047601827e-22,1.51463772218411e-22,1.52098822644026e-22,1.52731232236218e-22,1.53361033664729e-22,1.53988258931196e-22,1.54612939388119e-22,1.5523510575715e-22,1.55854788146721e-22,1.56472016069046e-22,1.57086818456516e-22,1.5769922367753e-22,1.58309259551762e-22,1.58916953364912e-22,1.59522331882938e-22,1.60125421365822e-22,1.60726247580848e-22,1.6132483581546e-22,1.6192121088967e-22,1.6251539716807e-22,1.63107418571446e-22,1.63697298588014e-22,1.6428506028429e-22,1.64870726315617e-22,1.65454318936353e-22,1.66035860009737e-22,1.66615371017444e-22,1.67192873068846e-22,1.67768386909981e-22,1.6834193293225e-22,1.68913531180847e-22,1.69483201362928e-22,1.70050962855545e-22,1.70616834713332e-22,1.71180835675967e-22,1.71742984175413e-22,1.72303298342943e-22,1.72861796015968e-22,1.73418494744656e-22,1.73973411798373e-22,1.74526564171928e-22,1.75077968591647e-22,1.75627641521274e-22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.033935555147931,-0.0478914355864183,-0.0585317457592088,-0.067444871433706,-0.0752475069927153,-0.0822566485139456,-0.0886610295509362,-0.0945838965887594,-0.100111049581341,-0.105305100063574,-0.110213421936109,-0.114872903926467,-0.119312948929509,-0.123557451609081,-0.127626150181069,-0.131535578782713,-0.135299755936592,-0.138930693402651,-0.142438779616017,-0.145833073572019,-0.149121533491128,-0.152311197144932,-0.155408325788626,-0.158418520304098,-0.161346815850847,-0.164197759700883,-0.166975475776068,-0.169683718567479,-0.172325918500206,-0.174905220348824,-0.177424515964197,-0.179886472310367,-0.182293555609232,-0.184648052235009,-0.186952086878842,-0.189207638408122,-0.191416553769119,-0.193580560220784,-0.19570127613882,-0.197780220589573,-0.199818821841154,-0.201818424952922,-0.20378029856276,-0.205705640973695,-0.207595585626565,-0.209451206032963,-0.211273520232342,-0.21306349482838,-0.214822048652305,-0.216550056094612,-0.218248350141273,-0.219917725145954,-0.221558939365877,-0.223172717285586,-0.224759751749983,-0.226320705925503,-0.227856215106121,-0.229366888379004,-0.230853310162955,-0.232316041631394,-0.233755622030329,-0.235172569900678,-0.236567384213336,-0.237940545424515,-0.239292516458122,-0.240623743621288,-0.241934657458548,-0.243225673549641,-0.244497193255453,-0.245749604416168,-0.246983282005346,-0.248198588743305,-0.249395875672866,-0.250575482700266,-0.251737739103798,-0.252882964012516,-0.254011466857135,-0.255123547795093,-0.256219498111575,-0.257299600598146,-0.258364129910513,-0.259413352906817,-0.260447528967739,-0.261466910299615,-0.262471742221647,-0.263462263438241,-0.264438706297388,-0.265401297035984,-0.266350256012867,-0.267285797930344,-0.268208132044879,-0.269117462367605,-0.270013987855252,-0.270897902592045,-0.271769395963106,-0.272628652819824,-0.273475853637672,-0.274311174666869,-0.275134788076294,-0.275946862091021,-0.27674756112382,-0.277537045900942,-0.278315473582498,-0.279082997877712,-0.279839769155319,-0.28058593454935,-0.281321638060549,-0.282047020653639,-0.282762220350636,-0.28346737232043,-0.284162608964785,-0.284848060000963,-0.285523852541113,-0.286190111168591,-0.286846958011352,-0.287494512812551,-0.288132892998493,-0.288762213744032,-0.289382588035564,-0.289994126731702,-0.290596938621741,-0.291191130482023,-0.291776807130282,-0.292354071478064,-0.292923024581299,-0.29348376568912,-0.294036392290984,-0.294581000162185,-0.295117683407808,-0.295646534505217,-0.2961676443451,-0.29668110227117,-0.297186996118543,-0.297685412250874,-0.298176435596275,-0.298660149682095,-0.299136636668567,-0.299605977381409,-0.300068251343386,-0.300523536804893,-0.300971910773588,-0.301413449043115,-0.301848226220949,-0.302276315755394,-0.302697789961778,-0.303112720047854,-0.303521176138455,-0.303923227299421,-0.304318941560827,-0.304708385939534,-0.305091626461094,-0.305468728181024,-0.305839755205478,-0.306204770711334,-0.306563836965718,-0.306917015344981,-0.307264366353159,-0.307605949639916,-0.307941824018003,-0.308272047480246
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100202658443245,0.14141065739174,0.172828660171615,0.199146747019763,0.222185852243424,0.24288198085457,0.26179241278334,0.279281062083716,0.29560127317397,0.310937921245277,0.325430888812157,0.339189098464749,0.352299369122561,0.364832255365577,0.376846038889676,0.388389540599643,0.399504153459984,0.410225344999485,0.420583789500983,0.430606235765576,0.440316182299303,0.449734409767743,0.45887940599032,0.467767708879918,0.47641418592185,0.48483226399957,0.493034119956272,0.501030839804413,0.508832552675876,0.516448544252629,0.523887353400272,0.531156854953498,0.538264331008899,0.54521653262075,0.552019733436264,0.558679776523947,0.565202115424345,0.571591850273234,0.577853759703148,0.583992329112522,0.590011775796794,0.595916071358107,0.601708961746326,0.607393985231231,0.612974488561813,0.618453641531966,0.623834450141126,0.629119768512582,0.634312309710292,0.639414655576571,0.644429265697193,0.649358485587026,0.65420455417775,0.658969610679315,0.663655700878235,0.668264782928413,0.672798732683804,0.677259348616626,0.681648356359996,0.685967412909602,0.690218110515321,0.694401980290415,0.698520495563078,0.702575074992572,0.706567085469935,0.71049784482129,0.714368624330004,0.718180651092396,0.721935110220291,0.725633146902482,0.729275868336053,0.732864345537521,0.736399615042864,0.739882680504693,0.743314514194136,0.746696058414314,0.750028226831734,0.753311905731392,0.756547955200879,0.759737210248388,0.762880481859091,0.765978557994022,0.76903220453527,0.772042166180987,0.775009167293459,0.777933912703235,0.78081708847207,0.783659362617274,0.786461385799827,0.789223791978469,0.791947199031821,0.794632209350439,0.797279410400568,0.799889375261251,0.80246266313632,0.804999819842713,0.807501378276445,0.809967858857482,0.812399769954681,0.814797608291895,0.817161859336254,0.819492997669581,0.821791487343839,0.824057782221438,0.826292326301214,0.828495554030783,0.830667890606002,0.832809752258159,0.834921546529523,0.837003672537829,0.839056521230236,0.841080475627278,0.843075911057286,0.845043195381736,0.846982689211961,0.848894746117617,0.850779712827311,0.852637929421724,0.854469729519599,0.856275440456897,0.858055383459443,0.859809873809345,0.861539221005461,0.863243728918181,0.864923695938764,0.866579415123469,0.868211174332709,0.869819256365417,0.871403939088863,0.87296549556407,0.874504194167043,0.876020298705975,0.877514068534578,0.878985758661725,0.880435619857527,0.881863898755994,0.883270837954424,0.884656676109639,0.88602164803119,0.887365984771659,0.888689913714155,0.889993658657127,0.891277439896581,0.892541474305807,0.893785975412708,0.895011153474822,0.896217215552107,0.897404365577601,0.898572804425998,0.899722729980246,0.90085433719622,0.901967818165539,0.903063362176608,0.904141155773924,0.905201382815729,0.906244224530049,0.907269859569188,0.908278464062723,0.90927021166905,0.910245273625537
-0.152109364416832,-0.213751173987692,-0.260130752591017,-0.298468583803528,-0.331582186194242,-0.36092700094678,-0.387373873994781,-0.411494333903154,-0.433688274050222,-0.4542490047453,-0.473399599552525,-0.491314663310213,-0.508134097142395,-0.523972192185848,-0.538923857825412,-0.553069018340434,-0.566475797536204,-0.579202877240741,-0.591301278078952,-0.602815727094484,-0.613785724020687,-0.62424638385968,-0.6342291107904,-0.643762143084998,-0.652870998110279,-0.661578839032386,-0.669906779511133,-0.677874138802621,-0.685498656845054,-0.692796676785928,-0.699783300815082,-0.706472523955531,-0.712877349532268,-0.71900988931686,-0.724881450780663,-0.730502613444215,-0.735883295956716,-0.741032815256679,-0.745959938937178,-0.750672931754701,-0.755179597070341,-0.75948731388897,-0.763603070060592,-0.767533492124184,-0.771284872204476,-0.774863192313817,-0.778274146362332,-0.781523160138337,-0.784615409486103,-0.787555836878462,-0.7903491665565,-0.792999918387048,-0.795512420570146,-0.797890821312753,-0.800139099571256,-0.802261074953391,-0.804260416859922,-0.8061406529374,-0.807905176905504,-0.809557255815599,-0.811100036791147,-0.812536553295298,-0.813869730966356,-0.815102393057696,-0.816237265515057,-0.817276981720948,-0.818224086932998,-0.819081042440568,-0.819850229461657,-0.820533952800101,-0.821134444281255,-0.821653865982739,-0.822094313275314,-0.822457817687725,-0.822746349608079,-0.822961820833324,-0.823106086977406,-0.823180949747802,-0.823188159099368,-0.823129415273691,-0.82300637073151,-0.822820631985176,-0.82257376133757,-0.822267278533432,-0.821902662328573,-0.821481351982082,-0.821004748676213,-0.820474216868334,-0.819891085578997,-0.819256649619882,-0.818572170765142,-0.817838878869383,-0.817057972935344,-0.816230622134086,-0.815357966780356,-0.814441119265569,-0.813481164950731,-0.812479163021456,-0.811436147307091,-0.810353127065841,-0.809231087737667,-0.808070991666613,-0.80687377879413,-0.805640367324849,-0.804371654366195,-0.803068516543112,-0.801731810589145,-0.800362373914998,-0.798961025155668,-0.797528564697156,-0.796065775183733,-0.794573422006646,-0.793052253775137,-0.791503002770574,-0.789926385384454,-0.788323102541015,-0.786693840105121,-0.785039269276083,-0.783360046968021,-0.781656816177348,-0.77993020633793,-0.778180833664439,-0.776409301484406,-0.774616200559424,-0.77280210939597,-0.770967594546262,-0.769113210899547,-0.76723950196422,-0.765347000141125,-0.763436226988396,-0.761507693478165,-0.75956190024545,-0.757599337829536,-0.755620486908117,-0.753625818524489,-0.751615794308053,-0.749590866688364,-0.747551479102985,-0.745498066199351,-0.743431054030884,-0.741350860247545,-0.739257894281035,-0.737152557524834,-0.735035243509254,-0.732906338071685,-0.730766219522198,-0.728615258804671,-0.726453819653583,-0.724282258746623,-0.722100925853267,-0.71991016397944,-0.717710309508407,-0.715501692338011,-0.713284636014374,-0.711059457862186,-0.708826469111683,-0.706585975022422,-0.704338275003953,-0.702083662733494,-0.699822426270695
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
